高清频道,#genre#
内蒙古足球,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900057.m3u8
北京冬奥纪实,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900043.m3u8
北京卡酷少儿,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900200.m3u8
北京家有购物,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900014.m3u8
北京家有购物,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900174.m3u8
河南梨园,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900098.m3u8
湖南先锋乒羽,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900101.m3u8
湖南金鹰卡通,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900038.m3u8
宁夏公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900016.m3u8
宁夏导视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900022.m3u8
宁夏导视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900252.m3u8
宁夏少儿,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900020.m3u8
宁夏影视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900019.m3u8
宁夏教育,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900026.m3u8
宁夏经济,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900018.m3u8
中卫综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900230.m3u8
中卫综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900253.m3u8
中卫综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900254.m3u8
中宁综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900228.m3u8
中宁综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900229.m3u8
同心,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900236.m3u8
吴忠公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900226.m3u8
吴忠综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900258.m3u8
固原公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900234.m3u8
固原公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900260.m3u8
固原公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900261.m3u8
彭阳综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900262.m3u8
泾源,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900264.m3u8
平罗,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900265.m3u8
永宁,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900271.m3u8
永宁,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900272.m3u8
海原,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900237.m3u8
灵武文体,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900233.m3u8
灵武综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900232.m3u8
盐池,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900238.m3u8
石嘴山,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900267.m3u8
石嘴山公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900268.m3u8
石嘴山综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900266.m3u8
石嘴山综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900269.m3u8
红寺堡,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900259.m3u8
西古,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900263.m3u8
贺兰新闻综合,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900257.m3u8
隆德,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900235.m3u8
青铜峡公共,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900255.m3u8

新疆直播,#genre#
瓮安新闻综合频道,http://202.107.188.140:5002/utv3_hdcq-1.m3u8?token=guoziyun 
新疆哈语综合,http://202.107.188.219:5002/xj3_hdcq-1.m3u8?token=guoziyun
新疆综艺,http://202.107.188.219:5002/xj4_hdcq-1.m3u8?token=guoziyun
新疆维语综艺,http://202.107.188.219:5002/xj5_hdcq-1.m3u8?token=guoziyun
新疆影视,http://202.107.188.218:5002/xj6_hdcq-1.m3u8?token=guoziyun
新疆经济生活,http://202.107.188.219:5002/xj7_hdcq-1.m3u8?token=guoziyun
新疆维语经济,http://202.107.188.219:5002/xj9_hdcq-1.m3u8?token=guoziyun
新疆信息服务,http://202.107.188.249:5002/xj11_hdcq-1.m3u8?token=guoziyun
新疆少儿,http://202.107.188.249:5002/xj12_hdcq-1.m3u8?token=guoziyun
新疆教育,http://202.107.188.249:5002/xinjiang_hdcq-1.m3u8?token=guoziyun
乌鲁木齐汉语综合,http://202.107.188.151:5002/utv1_hdcq-1.m3u8?token=guoziyun
乌鲁木齐维语综合,http://202.107.188.151:5002/utv2_hdcq-1.m3u8?token=guoziyun
乌鲁木齐影视,http://202.107.188.140:5002/utv3_hdcq-1.m3u8?token=guoziyun
乌鲁木齐旅游,http://202.107.188.140:5002/utv5_hdcq-1.m3u8?token=guoziyun
乌鲁木齐妇女儿童,http://202.107.188.140:5002/utv6_hdcq-1.m3u8?token=guoziyun
五家渠新闻综合,http://202.107.188.219:5002/wujiaquzh_hdcq-1.m3u8?token=guoziyun
九师电视台,http://202.107.188.219:5002/jiushi1_hdcq-1.m3u8?token=guoziyun
二师铁门关市综合,http://202.107.188.249:5002/nongershi1_hdcq-1.m3u8?token=guoziyun
昌吉综合,http://202.107.188.219:5002/changjizonghe_hdcq-1.m3u8?token=guoziyun
昌吉市电视台,http://202.107.188.219:5002/changjishi_tv_hdcq-1.m3u8?token=guoziyun
木垒一套,http://202.107.188.219:5002/mulei1_hdcq-1.m3u8?token=guoziyun
奇台综合,http://202.107.188.219:5002/qitai1_hdcq-1.m3u8?token=guoziyun
玛纳斯综合,http://202.107.188.219:5002/manasizh_hdcq-1.m3u8?token=guoziyun
呼图壁一套,http://202.107.188.218:5002/hutubi1_hdcq-1.m3u8?token=guoziyun
呼图壁二套,http://202.107.188.219:5002/hutubi2_hdcq-1.m3u8?token=guoziyun
吉木萨尔综合,http://202.107.188.219:5002/jimusaer_hdcq-1.m3u8?token=guoziyun
察布查尔综合,http://202.107.188.219:5002/chaxianzonghe_hdcq-1.m3u8?token=guoziyun
吐鲁番汉语综合,http://202.107.188.218:5002/tulufanzonghe1_hdcq-1.m3u8?token=guoziyun
吐鲁番维语综合,http://202.107.188.218:5002/tulufanzonghe2_hdcq-1.m3u8?token=guoziyun
吐鲁番汉语旅游,http://202.107.188.218:5002/tulufanlvyou1_hdcq-1.m3u8?token=guoziyun
吐鲁番维语旅游,http://202.107.188.218:5002/tulufanlvyou2_hdcq-1.m3u8?token=guoziyun
阿克苏市一套,http://202.107.188.218:5002/akesushi1_hdcq-1.m3u8?token=guoziyun
和田汉语综合,http://202.107.188.219:5002/hetiankzkt1_hdcq-1.m3u8?token=guoziyun
和田维语综合,http://202.107.188.219:5002/hetiankzkt1_hdcq-1.m3u8?token=guoziyun
于田汉语综合,http://202.107.188.140:5002/yutianhy_hdcq-1.m3u8?token=guoziyun
于田维语综合,http://202.107.188.218:5002/yutianwy_hdcq-1.m3u8?token=guoziyun
巴州二套,http://202.107.188.219:5002/bazhou2_hdcq-1.m3u8?token=guoziyun
巴州三套,http://202.107.188.140:5002/bazhou3_hdcq-1.m3u8?token=guoziyun
巴州四套,http://202.107.188.140:5002/bazhou4_hdcq-1.m3u8?token=guoziyun
和硕综合,http://202.107.188.219:5002/heshuo_hdcq-1.m3u8?token=guoziyun
尉犁一套,http://202.107.188.140:5002/yuli1_hdcq.m3u8?token=guoziyun
精河一套,http://202.107.188.219:5002/jinghe1_hdcq-1.m3u8?token=guoziyun
塔城一套,http://202.107.188.219:5002/tacheng1_hdcq-1.m3u8?token=guoziyun
塔城三套,http://202.107.188.140:5002/tacheng3_hdcq-1.m3u8?token=guoziyun
阿勒泰2套,http://202.107.188.219:5002/aletai1_hdcq-1.m3u8?token=guoziyun
伊犁哈语综合*,http://202.107.188.140:5002/yili3_hdcq-1.m3u8?token=guoziyun
伊犁经济法制*,http://202.107.188.140:5002/yili4_hdcq-1.m3u8?token=guoziyun
石河子影视文艺,http://202.107.188.139:5002/shiheziyinshiwenti_hdcq-1.m3u8?token=guoziyun
石河子经济生活,http://202.107.188.140:5002/shihezijinjishenghuo_hdcq-1.m3u8?token=guoziyun
石河子教育,http://202.107.188.249:5002/shihezijiaoyu_hdcq-1.m3u8?token=guoziyun
阿拉尔一套,http://202.107.188.152:5002/alaer1_hdcq-1.m3u8?token=guoziyun
察布查尔三套,http://202.107.188.140:5002/chaxian3_hdcq-1.m3u8?token=guoziyun
阿克苏党教,http://202.107.188.152:5002/akesudyyj_hdcq-1.m3u8?token=guoziyun
拜城一套,http://202.107.188.141:5002/baicheng1_hdcq-1.m3u8?token=guoziyun
沙雅一套,http://202.107.188.152:5002/shaya1_hdcq-1.m3u8?token=guoziyun
温宿二套,http://202.107.188.140:5002/wensu2_hdcq-1.m3u8?token=guoziyun
和静综合,http://202.107.188.218:5002/hejing1_hdcq-1.m3u8?token=guoziyun

NEWTV,#genre#
动作电影,http://39.134.134.84/000000001000/1000000004000018653/index.m3u8?channel-id=ystenlive
古装剧场,http://39.134.134.84/000000001000/6859053933687922163/index.m3u8?channel-id=ystenlive
家庭剧场,http://39.134.134.84/000000001000/1000000004000008284/index.m3u8?channel-id=ystenlive
军旅剧场,http://39.134.134.84/000000001000/7485075951068666323/index.m3u8?channel-id=ystenlive
黑莓电影,http://39.134.134.89/000000001000/8785669936177902664/index.m3u8
黑莓动画,http://39.134.134.89/000000001000/6497762188035533951/index.m3u8
中国功夫,http://39.134.134.89/000000001000/5897056882324761054/index.m3u8
军事评论,http://39.134.134.89/000000001000/5822616274253344775/index.m3u8
军旅剧场,http://39.134.134.89/000000001000/7485075951068666323/index.m3u8
农业致富,http://39.134.134.89/000000001000/6193684637634073625/index.m3u8
动作电影,http://39.134.134.89/000000001000/8103864434730665389/index.m3u8
古装剧场,http://39.134.134.89/000000001000/6859053933687922163/index.m3u8
家庭剧场,http://39.134.134.89/000000001000/6316377948248689070/index.m3u8
怡伴健康,http://39.134.134.89/000000001000/7820874641606664941/index.m3u8
惊悚悬疑,http://39.134.134.89/000000001000/7151256057701199617/index.m3u8
明星大片,http://39.134.134.89/000000001000/1000000004000019008/index.m3u8
明星大片,http://39.134.134.89/000000001000/5595720619887440144/index.m3u8
海外剧场,http://39.134.134.89/000000001000/7681593242002292003/index.m3u8
潮妈辣婆,http://39.134.134.89/000000001000/6516734029835465177/index.m3u8
炫舞未来,http://39.134.134.89/000000001000/1000000001000000515/index.m3u8
爱情喜剧,http://39.134.134.89/000000001000/8393829412396288037/index.m3u8
精品体育,http://39.134.134.89/000000001000/6460382139625130259/index.m3u8
精品大剧,http://39.134.134.89/000000001000/7882297361445410858/index.m3u8
精品纪录,http://39.134.134.89/000000001000/6298506997017621594/index.m3u8
超级体育,http://39.134.134.89/000000001000/1000000001000009204/index.m3u8
超级体育,http://39.134.134.89/000000001000/1000000001000009601/index.m3u8
超级电影,http://39.134.134.89/000000001000/1000000001000012884/index.m3u8
超级电影,http://39.134.134.89/000000001000/1000000004000002120/index.m3u8
超级电视,http://39.134.134.89/000000001000/1000000001000008139/index.m3u8
超级综艺,http://39.134.134.89/000000001000/1000000001000025771/index.m3u8
超级综艺,http://39.134.134.89/000000001000/1000000004000023658/index.m3u8
金牌综艺,http://39.134.134.89/000000001000/6399725674632152632/index.m3u8
潮妈辣婆,http://117.148.179.43/PLTV/88888888/224/3221229725/index.m3u8
潮妈辣婆,http://117.148.179.16/PLTV/88888888/224/3221229031/index.m3u8
动作电影,http://117.148.179.15/PLTV/88888888/224/3221229034/index.m3u8
动作电影,http://117.148.179.44/PLTV/88888888/224/3221229672/index.m3u8
古装剧场,http://112.15.230.59/PLTV/88888888/224/3221229710/index.m3u8
古装剧场,http://117.148.179.51/PLTV/88888888/224/3221229011/index.m3u8
怡伴健康,http://117.148.179.32/PLTV/88888888/224/3221229016/index.m3u8
怡伴健康,http://117.148.179.37/PLTV/88888888/224/3221229692/index.m3u8
军旅剧场,http://117.148.179.52/PLTV/88888888/224/3221229004/index.m3u8
军旅剧场,http://117.148.179.37/PLTV/88888888/224/3221229698/index.m3u8
精品大剧,http://117.148.179.37/PLTV/88888888/224/3221229713/index.m3u8
精品大剧,http://117.148.179.49/PLTV/88888888/224/3221229017/index.m3u8
精品纪录,http://117.148.179.43/PLTV/88888888/224/3221229707/index.m3u8
精品纪录,http://117.148.179.21/PLTV/88888888/224/3221229013/index.m3u8
精品体育,http://117.148.179.37/PLTV/88888888/224/3221229719/index.m3u8
精品体育,http://117.148.179.47/PLTV/88888888/224/3221229026/index.m3u8
金牌综艺,http://117.148.179.40/PLTV/88888888/224/3221229704/index.m3u8
金牌综艺,http://117.148.179.35/PLTV/88888888/224/3221229002/index.m3u8
军事评论,http://117.148.179.43/PLTV/88888888/224/3221229716/index.m3u8
军事评论,http://117.148.179.51/PLTV/88888888/224/3221229008/index.m3u8
惊悚悬疑,http://117.148.179.43/PLTV/88888888/224/3221229701/index.m3u8
惊悚悬疑,http://117.148.179.51/PLTV/88888888/224/3221229001/index.m3u8
家庭剧场,http://117.148.179.52/PLTV/88888888/224/3221229007/index.m3u8
家庭剧场,http://117.148.179.37/PLTV/88888888/224/3221229695/index.m3u8
农业致富,http://117.148.179.45/PLTV/88888888/224/3221229029/index.m3u8
农业致富,http://117.148.179.24/PLTV/88888888/224/3221229666/index.m3u8
武搏世界,http://112.15.230.38/PLTV/88888888/224/3221229722/index.m3u8
武搏世界,http://117.148.179.16/PLTV/88888888/224/3221229041/index.m3u8
炫舞未来,http://117.148.179.45/PLTV/88888888/224/3221229155/index.m3u8
炫舞未来,http://117.148.179.37/PLTV/88888888/224/3221229669/index.m3u8
中国功夫,http://117.148.179.47/PLTV/88888888/224/3221229019/index.m3u8
中国功夫,http://117.148.179.37/PLTV/88888888/224/3221229663/index.m3u8
爱情喜剧,http://112.15.230.34/PLTV/88888888/224/3221229731/index.m3u8
爱情喜剧,http://117.148.179.45/PLTV/88888888/224/3221229014/index.m3u8
精品综合,http://117.148.179.40/PLTV/88888888/224/3221229005/index.m3u8
精品综合,http://117.148.179.37/PLTV/88888888/224/3221229660/index.m3u8
热播精选,http://117.148.179.15/PLTV/88888888/224/3221229062/index.m3u8
热播精选,http://117.148.179.37/PLTV/88888888/224/3221229654/index.m3u8

测试1,#genre#
卫视电影台,http://data.3g.yy.com/live/hls/29900720/29900720
中天新闻,http://211.23.114.106:8527/live.m3u8
探索频道,http://211.23.114.106:8510/live.m3u8
国家地理,http://211.23.114.106:8509/live.m3u8
TLC,http://211.23.114.106:8503/live.m3u8
龙华戏剧台,http://211.23.114.106:8513/live.m3u8
好消息TV,http://211.23.114.106:8507/live.m3u8
东森财经新闻,http://211.23.114.106:8515/live.m3u8
YOYO,http://211.23.114.106:8506/live.m3u8
TW动画,http://211.23.114.106:8505/live.m3u8
三立都会台,http://211.23.114.106:8518/live.m3u8
三立台湾台,http://211.23.114.106:8519/live.m3u8
八大综合,http://211.23.114.106:8520/live.m3u8
三立台湾,http://211.23.114.106:8521/live.m3u8
卫视中文,http://211.23.114.106:8522/live.m3u8
民视,http://211.23.114.106:8504/live.m3u8
东森综合,http://211.23.114.106:8524/live.m3u8
中天新闻,http://211.23.114.106:8573/live.m3u8
壹新闻,http://211.23.114.106:8574/live.m3u8
寰宇新闻,http://211.23.114.106:8569/live.m3u8
民视新闻,http://211.23.114.106:8542/live.m3u8
华视,http://211.23.114.106:8544/live.m3u8
民视,http://211.23.114.106:8545/live.m3u8
公视,http://211.23.114.106:8562/live.m3u8
随机,http://211.23.114.106:8502/http/192.168.77.7:8088/hls/105/startwest89.m3u8
HBOtw,http://211.23.114.106:8511/http/116.50.42.19:8081/hls/71/813/ch41.m3u8 
FOX电影,http://211.23.114.106:8560/http/116.50.42.19:8081/hls/62/804/ch08.m3u8 
FOX,http://211.23.114.106:8561/http/116.50.42.19:8081/hls/61/803/ch02.m3u8
台视,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch46.m3u8 
中视,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch47.m3u8 
华视,http://211.23.114.106:8503:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8 
民视,http://211.23.114.106:8504:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8 
TVBSHD,http://211.23.114.106:8545/http/116.50.42.19:8081/hls/64/806/ch15.m3u8 
TVBS欢乐,http://211.23.114.106:8532/http/60.251.39.91:8081/hls/65/807/ch17.m3u8 
卫视电影,http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8 
纬莱日本,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8 
纬莱电影,http://211.23.114.106:8555/http/116.50.42.19:8081/hls/69/811/ch35.m3u8 
纬莱育乐,http://211.23.114.106:8562/http/116.50.42.19:8081/hls/68/810/ch30.m3u8 
探索频道台湾,,http://211.23.114.106:8510/http/61.221.81.94:8088/hls/71/813/ch44.m3u8 
国家地理台湾,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8 
动物星球台湾,http://211.23.114.106:8512/http/61.221.81.94:8088/hls/70/812/ch37.m3u8 
东森戏曲,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8 
中視,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch47.m3u8
華視,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8
民視,http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8
公視,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8
衛視電影臺,http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8
好萊塢電影,http://211.23.114.106:8554/http/116.50.42.19:8081/hls/74/816/ch55.m3u8
緯來電影臺,http://211.23.114.106:8555/http/116.50.42.19:8081/hls/69/811/ch35.m3u8
龍華電影臺,http://211.23.114.106:8556/http/116.50.42.19:8066/hls/210/10014/cstv14.m3u8
HBO HD,http://211.23.114.106:8511/http/116.50.42.19:8081/hls/71/813/ch41.m3u8
AXN電影,http://211.23.114.106:8558/http/116.50.42.19:8081/hls/71/813/ch43.m3u8
Cinemax,http://211.23.114.106:8559/http/116.50.42.19:8081/hls/71/813/ch42.m3u8
FOXmovies,http://211.23.114.106:8560/http/116.50.42.19:8081/hls/62/804/ch08.m3u8
FOX頻道,http://211.23.114.106:8561/http/116.50.42.19:8081/hls/61/803/ch02.m3u8
國家地理,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8
Discovery,http://211.23.114.106:8510/http/61.221.81.94:8088/hls/71/813/ch44.m3u8
旅遊生活,http://211.23.114.106:8570/http/61.221.81.94:8088/hls/70/812/ch38.m3u8
動物星球,http://211.23.114.106:8512/http/61.221.81.94:8088/hls/70/812/ch37.m3u8
八大綜合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8
亞洲旅遊,http://211.23.114.106:8513/http/61.221.81.94:8088/hls/76/818/ch61.m3u8
